sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,giftcard_type,giftcard_allow_open_amount,giftcard_open_amount_min,giftcard_open_amount_max,giftcard_amount,use_config_is_redeemable,giftcard_is_redeemable,use_config_lifetime,giftcard_lifetime,use_config_allow_message,giftcard_allow_message,use_config_email_template,giftcard_email_template,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,downloadable_links,downloadable_samples,associated_skus
MH02-XL-Purple,,Top,simple,Luma Catalog/Men/Tops/Hoodies & Sweatshirts,luma_b2c,Teton Pullover Hoodie-XL-Purple,"<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>&bull; Black pullover hoodie.<br />&bull; Soft, brushed interior. <br />&bull; Front hand pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,70,,,,teton-pullover-hoodie-xl-purple,,,,/m/h/mh02-purple-main-2.jpg,,/m/h/mh02-purple-main-2.jpg,,/m/h/mh02-purple-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh02-purple_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH02-XL-Red,,Top,simple,Luma Catalog/Men/Tops/Hoodies & Sweatshirts,luma_b2c,Teton Pullover Hoodie-XL-Red,"<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>&bull; Black pullover hoodie.<br />&bull; Soft, brushed interior. <br />&bull; Front hand pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,70,,,,teton-pullover-hoodie-xl-red,,,,/m/h/mh02-red-main-2.jpg,,/m/h/mh02-red-main-2.jpg,,/m/h/mh02-red-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Red,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh02-red_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH02,,Top,configurable,Luma Catalog/Men/Tops/Hoodies & Sweatshirts,luma_b2c,Teton Pullover Hoodie,"<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>&bull; Black pullover hoodie.<br />&bull; Soft, brushed interior. <br />&bull; Front hand pockets. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",70,,,,teton-pullover-hoodie,,,,/m/h/mh02-black-main-2.jpg,,/m/h/mh02-black-main-2.jpg,,/m/h/mh02-black-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:44 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"badge=Most Shared,climate=All-Weather|Cool|Indoor|Spring|Windy,eco_collection=No,erin_recommends=No,in_store_available=Online Exclusive,material=Fleece|Nylon|Wool,new=Yes,pattern=Solid,performance_fabric=No,sale=No",0,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,"MP09,MS07,MP08,MS01","1,2,3,4","24-WG080,24-WG085_Group,24-WG083-blue,24-WG084","1,2,3,4",,,"/m/h/mh02-black_main_2.jpg,/m/h/mh02-black_alt1_2.jpg,/m/h/mh02-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,"sku=MH02-XS-Black,size=XS,color=Black|sku=MH02-XS-Purple,size=XS,color=Purple|sku=MH02-XS-Red,size=XS,color=Red|sku=MH02-S-Black,size=S,color=Black|sku=MH02-S-Purple,size=S,color=Purple|sku=MH02-S-Red,size=S,color=Red|sku=MH02-M-Black,size=M,color=Black|sku=MH02-M-Purple,size=M,color=Purple|sku=MH02-M-Red,size=M,color=Red|sku=MH02-L-Black,size=L,color=Black|sku=MH02-L-Purple,size=L,color=Purple|sku=MH02-L-Red,size=L,color=Red|sku=MH02-XL-Black,size=XL,color=Black|sku=MH02-XL-Purple,size=XL,color=Purple|sku=MH02-XL-Red,size=XL,color=Red","size=Size,color=Color",,,
MH03-XS-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-XS-Black,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xs-black,,,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh03-black_main_2.jpg,/m/h/mh03-black_alt1_2.jpg,/m/h/mh03-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-XS-Blue,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-XS-Blue,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xs-blue,,,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-blue_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-XS-Green,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-XS-Green,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xs-green,,,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-green_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-S-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-S-Black,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-s-black,,,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=S",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh03-black_main_2.jpg,/m/h/mh03-black_alt1_2.jpg,/m/h/mh03-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-S-Blue,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-S-Blue,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-s-blue,,,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=S",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-blue_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-S-Green,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-S-Green,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-s-green,,,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=S",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-green_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-M-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-M-Black,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-m-black,,,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=M",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh03-black_main_2.jpg,/m/h/mh03-black_alt1_2.jpg,/m/h/mh03-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-M-Blue,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-M-Blue,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-m-blue,,,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=M",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-blue_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-M-Green,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-M-Green,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-m-green,,,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=M",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-green_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-L-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-L-Black,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-l-black,,,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=L",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh03-black_main_2.jpg,/m/h/mh03-black_alt1_2.jpg,/m/h/mh03-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-L-Blue,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-L-Blue,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-l-blue,,,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=L",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-blue_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-L-Green,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-L-Green,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-l-green,,,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=L",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-green_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-XL-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-XL-Black,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xl-black,,,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh03-black_main_2.jpg,/m/h/mh03-black_alt1_2.jpg,/m/h/mh03-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-XL-Blue,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-XL-Blue,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xl-blue,,,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,/m/h/mh03-blue-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-blue_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03-XL-Green,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie-XL-Green,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,63,,,,bruno-compete-hoodie-xl-green,,,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,/m/h/mh03-green-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh03-green_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH03,,Top,configurable,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Bruno Compete Hoodie,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",63,,,,bruno-compete-hoodie,,,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,/m/h/mh03-black-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:44 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"badge=In-Store Pickup,climate=All-Weather|Cool|Indoor|Spring|Windy,eco_collection=Yes,erin_recommends=Yes,in_store_available=In Store,material=Organic Cotton,new=Yes,pattern=Solid,performance_fabric=No,sale=No",0,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,"MS08,MP07,MS04,MP05","1,2,3,4","24-WG085,24-WG087,24-WG086,24-UG06","1,2,3,4",,,"/m/h/mh03-black_main_2.jpg,/m/h/mh03-black_alt1_2.jpg,/m/h/mh03-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,"sku=MH03-XS-Black,size=XS,color=Black|sku=MH03-XS-Blue,size=XS,color=Blue|sku=MH03-XS-Green,size=XS,color=Green|sku=MH03-S-Black,size=S,color=Black|sku=MH03-S-Blue,size=S,color=Blue|sku=MH03-S-Green,size=S,color=Green|sku=MH03-M-Black,size=M,color=Black|sku=MH03-M-Blue,size=M,color=Blue|sku=MH03-M-Green,size=M,color=Green|sku=MH03-L-Black,size=L,color=Black|sku=MH03-L-Blue,size=L,color=Blue|sku=MH03-L-Green,size=L,color=Green|sku=MH03-XL-Black,size=XL,color=Black|sku=MH03-XL-Blue,size=XL,color=Blue|sku=MH03-XL-Green,size=XL,color=Green","size=Size,color=Color",,,
MH04-XS-Green,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Frankie  Sweatshirt-XS-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xs-green,,,,/m/h/mh04-green-main-2.jpg,,/m/h/mh04-green-main-2.jpg,,/m/h/mh04-green-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh04-green_main_2.jpg,/m/h/mh04-green_alt1_2.jpg,/m/h/mh04-green_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH04-XS-White,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Frankie  Sweatshirt-XS-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xs-white,,,,/m/h/mh04-white-main-2.jpg,,/m/h/mh04-white-main-2.jpg,,/m/h/mh04-white-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=White,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh04-white_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH04-XS-Yellow,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly",luma_b2c,Frankie  Sweatshirt-XS-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xs-yellow,,,,/m/h/mh04-yellow-main-2.jpg,,/m/h/mh04-yellow-main-2.jpg,,/m/h/mh04-yellow-main-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh04-yellow_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
